transaction_id,account_id,transaction_type,channel,amount,currency,status,transaction_timestamp
d4206bb0-fa89-444e-859e-7153e97bf805,ACC236090,TRANSFER,ONLINE,24106.03,EUR,COMPLETED,2026-08-20T08:13:37.274618
cf4453a0-1104-4f2a-a8bf-f2c13d7e12d8,ACC362631,DEPOSIT,MOBILE,11915.73,EUR,COMPLETED,2026-09-15T06:10:21.248347
bacbdf42-3007-414a-8704-fb898a40d308,ACC409783,PAYMENT,ATM,1383.81,EUR,PENDING,2026-09-02T09:16:31.097314
fe209244-fac7-4bf3-9e50-a42f93296249,ACC876344,TRANSFER,POS,3446.74,EUR,COMPLETED,2026-08-28T20:28:32.174774
dfe03937-bad8-4506-9ba9-f912e9c58a2e,ACC605001,TRANSFER,POS,49336.03,EUR,FAILED,2026-09-15T10:29:15.230929
df538367-1dec-46ec-a167-1e7fc4d60372,ACC447270,DEPOSIT,ONLINE,45244.01,EUR,REVERSED,2026-08-17T06:00:33.145196
3bb28935-7f26-40b3-95b6-284e63dd315a,ACC633528,DEPOSIT,ATM,13617.68,EUR,COMPLETED,2026-08-28T12:35:42.176916
7808c91e-3d51-42e2-942b-caded0f8c1f0,ACC962920,WITHDRAWAL,ATM,20374.9,EUR,PENDING,2026-08-23T14:24:30.278219
3edfca1c-f92a-4695-82d9-5b4e31682fc7,ACC161500,DEPOSIT,MOBILE,-1759.04,EUR,REVERSED,2026-08-18T13:50:15.215387
7ba3895a-be89-4734-823d-14fda51b56c3,ACC291241,TRANSFER,ATM,38509.6,EUR,REVERSED,2026-09-12T16:03:15.213982
c4892849-bf5e-48dc-b295-75b0376c192c,ACC869884,DEPOSIT,ATM,17008.67,EUR,COMPLETED,2026-09-12T05:05:49.202587
0ba3e6be-be32-4955-86ed-e23ccc5583e7,ACC306867,DEPOSIT,MOBILE,16197.78,EUR,PENDING,2026-08-16T13:09:35.244184
3f197a01-d30d-4308-b07a-e54b924b4d0b,ACC668403,PAYMENT,ATM,-1553.56,EUR,COMPLETED,2026-09-15T04:39:09.184889
705e0da5-7958-4a71-be99-58a0c1a4b228,ACC734407,DEPOSIT,POS,38713.22,EUR,COMPLETED,2026-09-02T04:35:49.137867
b20cefd4-64cf-4c26-b10d-663329aa097c,ACC863836,WITHDRAWAL,ONLINE,39327.14,EUR,COMPLETED,2026-08-21T01:37:50.127687
c032719a-ec06-4069-bc76-1e6aa0e865c4,ACC979721,TRANSFER,BRANCH,16897.53,EUR,REVERSED,2026-08-24T02:14:42.138291
e3a6f0b4-276b-490e-ad6f-17f14d9953cd,ACC700636,TRANSFER,POS,10855.7,EUR,FAILED,2026-09-02T07:58:12.211215
1d6677d1-b55d-4e05-a976-fa141667efcd,ACC663891,PAYMENT,MOBILE,17215.12,EUR,COMPLETED,2026-08-30T22:01:39.186039
996d5b04-202a-4f26-ae31-24f94edf8518,ACC207152,PAYMENT,POS,49471.42,EUR,FAILED,2026-08-30T15:25:55.281961
2112598c-e0ca-41a3-9294-536271833950,ACC312005,TRANSFER,POS,-454.66,EUR,COMPLETED,2026-08-18T04:49:43.131063
ff8be576-5086-4d9b-b113-168fd4f883bc,ACC973474,WITHDRAWAL,MOBILE,3756.4,EUR,FAILED,2026-09-06T16:34:18.189904
8216d25a-2675-447a-b631-10ba8850c123,ACC457076,PAYMENT,POS,28298.74,EUR,REVERSED,2026-09-11T17:00:56.260394
34d4dab3-191f-4d94-a78d-e3c430c90b5a,ACC549431,PAYMENT,ATM,12642.04,EUR,PENDING,2026-08-17T09:05:21.250324
eb0da333-bfc9-41fb-880e-d8c5838d3dd6,ACC839231,PAYMENT,MOBILE,812.41,EUR,REVERSED,2026-08-21T14:04:47.279399
11a8a409-c991-4f92-a16b-9612be20b847,ACC771867,PAYMENT,BRANCH,12718.29,EUR,FAILED,2026-09-10T16:55:27.213566
29a40946-615b-400c-8a19-74dc97a11617,ACC937653,TRANSFER,ONLINE,38489.01,EUR,REVERSED,2026-08-17T00:09:31.117088
83f29685-ddc7-4092-9807-a818eaf44c29,ACC769516,DEPOSIT,ATM,10706.03,EUR,REVERSED,2026-08-28T11:07:52.153119
c88191df-0f31-4628-a84d-0ae122345664,ACC425910,DEPOSIT,MOBILE,48525.2,EUR,PENDING,2026-09-14T11:45:14.255648
00bf51d4-d3d2-4a13-aff1-3bf9c585f7ca,ACC461963,DEPOSIT,MOBILE,7084.36,EUR,PENDING,2026-08-18T05:26:41.269297
c6b04b6d-a485-4fbf-9e02-08a7cf1fe714,ACC575402,PAYMENT,ATM,14985.82,EUR,FAILED,2026-08-21T20:08:30.159530
6711271d-d3c1-48c4-9623-3f9ce5369fe6,ACC473466,WITHDRAWAL,POS,26079.12,EUR,COMPLETED,2026-08-18T23:46:36.250310
e00ae9f8-86e0-4d66-8913-a814ec1b7e0a,ACC934744,PAYMENT,ONLINE,18843.2,EUR,FAILED,2026-09-11T06:43:20.242041
10c60d00-2dd5-4d84-a8fa-5faeb439c8b2,ACC524292,DEPOSIT,ONLINE,27259.07,EUR,PENDING,2026-09-08T16:12:29.251463
6e704683-7602-41d8-861e-bce375df8e44,ACC206725,PAYMENT,BRANCH,47612.55,EUR,COMPLETED,2026-08-31T16:31:40.157358
706b3f3d-0856-4f61-820e-9ed9d87a6733,ACC786599,WITHDRAWAL,MOBILE,45204.49,EUR,FAILED,2026-09-07T07:46:28.238497
056c67ef-71fd-4fa7-9efb-d8dcdf427ffa,ACC908895,TRANSFER,ATM,26598.12,EUR,COMPLETED,2026-08-29T09:53:23.199747
a8caaa43-d0f2-458d-9d0b-340d06d6943d,ACC506352,PAYMENT,BRANCH,26036.43,EUR,REVERSED,2026-09-03T20:54:52.147783
80e73b69-b64f-434d-b808-c5ef8bfa9491,ACC980661,WITHDRAWAL,ATM,12759.75,EUR,FAILED,2026-08-18T13:12:05.139473
78ad4147-3765-4dae-bc99-34bb9d21d84a,ACC414947,TRANSFER,POS,44162.34,EUR,PENDING,2026-09-11T14:41:37.258406
817f68f6-0c2c-4401-82b9-bb7307857453,ACC432966,PAYMENT,BRANCH,12368.42,EUR,FAILED,2026-08-19T15:59:05.291280
631d6e39-8063-4269-969d-f5b57b072a67,ACC833634,DEPOSIT,ONLINE,16237.78,EUR,PENDING,2026-08-21T09:48:25.274818
8e6528c1-0ceb-4bfe-94fd-689c76b270ff,ACC881179,TRANSFER,ATM,36975.55,EUR,REVERSED,2026-08-22T12:10:04.215520
8ed4223c-6260-43aa-b207-900eaef39a47,ACC741928,WITHDRAWAL,BRANCH,28241.75,EUR,PENDING,2026-08-16T17:36:11.285970
9c239dcb-1c62-4ff4-85b0-364e2e086f6f,ACC549245,PAYMENT,BRANCH,7062.64,EUR,PENDING,2026-09-10T05:05:03.092122
38baa3f8-4480-4215-8415-bb4b26d96096,ACC209379,DEPOSIT,POS,22885.47,EUR,REVERSED,2026-08-25T14:37:15.172876
c3841718-472c-4387-8b2c-a152778b93e3,ACC947908,TRANSFER,MOBILE,17308.07,EUR,PENDING,2026-09-10T09:34:09.263771
ca451b44-5896-4f5a-8aa9-422ed99233f4,ACC747941,DEPOSIT,MOBILE,16850.34,EUR,COMPLETED,2026-08-29T16:07:55.264372
5a4f6dc7-56db-4aaa-bb79-06d3c7380d81,ACC673713,DEPOSIT,MOBILE,176.27,EUR,FAILED,2026-08-24T17:10:42.109270
0ca29c36-09f9-4091-adc7-da85628e797d,ACC149804,WITHDRAWAL,MOBILE,4590.46,EUR,PENDING,2026-08-20T18:18:47.293035
9744ab30-05ad-4a0f-a778-b3693f7f15f2,ACC260662,TRANSFER,POS,48807.19,EUR,FAILED,2026-08-27T18:52:07.261716
76c4fd1d-b232-4c01-92b8-929d899de817,ACC139195,PAYMENT,BRANCH,43459.04,EUR,COMPLETED,2026-08-23T12:23:11.241065
6c2a73f6-ee4e-46cf-8ea5-bce5ac2225f2,ACC176418,PAYMENT,ONLINE,49195.25,EUR,FAILED,2026-08-28T20:39:38.131397
d0158291-8bc6-4d43-a125-a7c5001b079d,ACC491164,TRANSFER,MOBILE,-1770.35,EUR,FAILED,2026-08-17T21:01:39.282292
b6439caf-55c1-45e5-acfc-d7e1f5ce7860,ACC298473,DEPOSIT,POS,9308.63,EUR,COMPLETED,2026-09-13T11:36:21.229184
d17eecf7-97d7-4d44-8028-941b2c96e49d,ACC602122,DEPOSIT,BRANCH,40909.02,EUR,COMPLETED,2026-08-29T15:18:13.225975
d5039bee-e966-45af-8e49-d63d04461665,ACC723397,WITHDRAWAL,MOBILE,-2751.73,EUR,REVERSED,2026-09-11T06:37:27.283692
6a2cac01-9f1a-497a-a22c-060528c9cd17,ACC285476,TRANSFER,MOBILE,6963.54,EUR,REVERSED,2026-08-28T15:25:22.150214
4416da53-2496-4813-827b-2679c26a873a,ACC738353,PAYMENT,ONLINE,715.0,EUR,FAILED,2026-09-05T11:56:01.174504
1bdecfd2-d9c4-48b0-9207-22febd348e9b,ACC549355,DEPOSIT,POS,-4965.7,EUR,FAILED,2026-09-01T07:27:49.271103
09c9cf72-ed01-46e5-80d6-f1ce42cab06b,ACC485307,DEPOSIT,ONLINE,20732.9,EUR,PENDING,2026-09-08T11:38:34.240982
cce4931e-f270-4675-88b4-30a8cb42193d,ACC382146,WITHDRAWAL,ONLINE,22444.96,EUR,PENDING,2026-08-27T21:04:34.100586
75d035df-fe96-441a-a434-075683caf011,ACC709068,WITHDRAWAL,BRANCH,23199.91,EUR,REVERSED,2026-08-26T16:34:09.193127
2946d777-10db-4d37-8c8b-c0cf6e3e0591,ACC651710,WITHDRAWAL,ATM,-3487.66,EUR,COMPLETED,2026-08-30T14:32:25.147941
951f9b9d-02b1-4281-8fe0-687ea9a6e3a2,ACC627371,PAYMENT,POS,10677.39,EUR,COMPLETED,2026-09-15T05:35:34.243173
ead45c34-ba2b-42c1-884a-4632f8875005,ACC520967,TRANSFER,ATM,29302.94,EUR,REVERSED,2026-08-17T09:25:48.114639
097a2e79-7c28-48df-a50d-a9a386ebcf0e,ACC807902,TRANSFER,ONLINE,10544.88,EUR,REVERSED,2026-08-19T23:47:57.223084
0114e9ab-f87c-4939-bb73-15df81e437c0,ACC514461,WITHDRAWAL,ONLINE,48365.28,EUR,COMPLETED,2026-09-04T10:38:42.135800
bfc7d530-81fd-4cb3-b85a-4fdca9af2d2c,ACC314140,WITHDRAWAL,ATM,4552.17,EUR,PENDING,2026-08-27T22:45:51.107092
3dd1c1db-b185-452c-bb3f-f92eda66b58c,ACC178062,TRANSFER,BRANCH,13167.57,EUR,PENDING,2026-08-26T04:10:49.294360
6d8dece6-a2f4-4040-b813-50a380d8c4b8,ACC389511,TRANSFER,ONLINE,18834.13,EUR,FAILED,2026-08-23T14:58:44.284498
4510e684-4c68-45ba-ba08-41793653d8c6,ACC308893,DEPOSIT,ONLINE,20917.42,EUR,COMPLETED,2026-08-24T03:55:45.161965
2af6a9fc-89ee-4ab0-921f-aa49d3d9f95a,ACC189382,TRANSFER,POS,47017.69,EUR,FAILED,2026-08-21T17:25:42.290773
73d6c4a7-8deb-4e03-ab92-7a66ad4e725b,ACC526524,PAYMENT,BRANCH,19470.45,EUR,COMPLETED,2026-08-21T16:04:39.149498
c3b64f9c-4c7d-4cdc-bb0c-fd2ff70b90ea,ACC681552,PAYMENT,ONLINE,28707.14,EUR,COMPLETED,2026-09-15T08:58:22.187264
7257c7d5-8786-4dcb-ad7f-f17a24f2da59,ACC205963,PAYMENT,ONLINE,16936.14,EUR,FAILED,2026-08-29T17:12:54.235516
db764e2f-01b1-4485-807e-c6aea13d8a25,ACC349283,DEPOSIT,POS,17448.72,EUR,PENDING,2026-09-07T19:47:01.243894
e3490ae0-64f0-451d-a93c-875a8db3a649,ACC752788,TRANSFER,ATM,30013.8,EUR,FAILED,2026-09-03T04:58:06.254775
9d5c85e4-7ade-4a2f-95af-3e3743ae6a62,ACC811333,TRANSFER,ATM,11837.49,EUR,PENDING,2026-09-03T04:43:01.164241
1e5f2895-f7ce-4243-bc35-8d16e7fab8f1,ACC488955,DEPOSIT,BRANCH,31558.04,EUR,COMPLETED,2026-09-14T01:03:27.241483
81e10986-a4f5-454f-bce2-06909e094b70,ACC869451,WITHDRAWAL,ATM,15715.72,EUR,FAILED,2026-09-08T05:50:08.212670
fe2622fa-2a1b-46dc-89a7-911d90a59de7,ACC582075,DEPOSIT,ATM,42867.52,EUR,REVERSED,2026-09-04T13:56:02.278586
ddd14726-df77-4348-a604-a424ec619ca5,ACC652005,WITHDRAWAL,BRANCH,5764.36,EUR,COMPLETED,2026-09-11T14:44:19.103446
43864c4c-2701-47b1-b129-b80cf85e136e,ACC515808,PAYMENT,POS,36750.58,EUR,FAILED,2026-09-07T05:27:06.250456
077916da-555c-4070-9a00-f1f35d5629ba,ACC559683,PAYMENT,ONLINE,8359.29,EUR,FAILED,2026-08-24T13:15:49.130470
4caa835e-012c-4258-a806-e87d90dca9d2,ACC738309,TRANSFER,BRANCH,39563.4,EUR,PENDING,2026-08-17T19:18:08.111630
3538f34d-6c9d-422c-8df1-c3e016047435,ACC495438,DEPOSIT,BRANCH,4032.44,EUR,FAILED,2026-09-07T08:12:37.269645
20ae999f-3557-447c-b2f3-429c2e69b6e7,ACC130930,TRANSFER,ONLINE,7086.86,EUR,PENDING,2026-08-29T11:12:31.109856
25b359fd-4e98-4757-82f1-66734e706ccd,ACC433024,TRANSFER,ONLINE,1681.75,EUR,COMPLETED,2026-09-09T14:13:51.182370
db80236b-c426-4018-868d-b8b97c1491b5,ACC495896,WITHDRAWAL,BRANCH,6536.97,EUR,PENDING,2026-09-13T11:30:22.109485
3d53f2c3-ab78-40fc-a218-4d6cd0d82922,ACC634304,DEPOSIT,ONLINE,36332.62,EUR,FAILED,2026-08-26T11:12:50.202776
677b77a9-670b-4f55-83e8-22799ec6095b,ACC795200,DEPOSIT,ONLINE,7157.31,EUR,COMPLETED,2026-09-11T03:42:52.271520
9549fa20-3390-4288-84a0-57bdc1e31f63,ACC930291,DEPOSIT,ONLINE,14620.15,EUR,FAILED,2026-08-29T15:15:13.287914
c788e132-3389-4c97-b15c-e152a22631a5,ACC535572,PAYMENT,BRANCH,42022.92,EUR,COMPLETED,2026-08-26T20:19:54.185690
1c056c41-ab27-4968-a892-8e0e607350a6,ACC622886,WITHDRAWAL,ATM,-2793.89,EUR,COMPLETED,2026-09-15T05:07:05.201327
8b3c00ae-a479-440b-a0a8-6ace207a51a5,ACC806242,DEPOSIT,ONLINE,40910.82,EUR,REVERSED,2026-09-06T01:32:45.103757
a9b796c4-d483-411b-84e2-c0b42728ff9d,ACC110644,WITHDRAWAL,ATM,8274.58,EUR,REVERSED,2026-09-09T04:40:39.093219
a3d457f1-c8b9-475b-95b0-105a08f77315,ACC334253,TRANSFER,ONLINE,28829.84,EUR,PENDING,2026-08-17T08:08:06.147953
6fc24d26-5361-42ff-a66e-2f5f2395c440,ACC650277,WITHDRAWAL,ATM,36610.53,EUR,COMPLETED,2026-09-06T19:11:08.214505
96605fe8-61cf-4592-87bb-c65d022cef9c,ACC927509,TRANSFER,ATM,26969.1,EUR,FAILED,2026-09-01T16:05:01.297568
b1129568-d51a-4eef-ae2a-83979b87c070,ACC398262,WITHDRAWAL,ATM,20428.51,EUR,FAILED,2026-08-24T02:49:13.119077
b189caa8-2f0e-4b48-a2e3-179140a799be,ACC747725,PAYMENT,BRANCH,25571.67,EUR,FAILED,2026-08-18T01:49:00.179870
a66359b2-47a4-4aac-b636-3b31385c4ad0,ACC858494,TRANSFER,POS,42632.13,EUR,PENDING,2026-08-25T06:06:38.235184
c33ae301-ba9e-4ad4-a7ad-0e1d777eb7f1,ACC214856,DEPOSIT,MOBILE,11036.68,EUR,PENDING,2026-08-20T15:21:13.135070
3d4b6974-8091-4f45-9545-821a764f9610,ACC770213,WITHDRAWAL,POS,30603.7,EUR,PENDING,2026-08-20T00:12:02.128956
d89e1393-245b-4413-bb02-675d9e7953d2,ACC632029,WITHDRAWAL,MOBILE,13142.61,EUR,COMPLETED,2026-09-03T20:19:49.149747
822e2442-75ba-4f8b-9240-2f7c65a35ddb,ACC994084,PAYMENT,POS,-3725.73,EUR,REVERSED,2026-09-08T18:39:00.250246
52345bef-b646-4232-adf8-a30a9b047014,ACC787134,DEPOSIT,MOBILE,-1647.57,EUR,FAILED,2026-09-04T10:38:55.178924
e633d0c8-e5f7-4039-b1f5-f3cdc7152fd3,ACC998198,PAYMENT,MOBILE,12383.38,EUR,REVERSED,2026-08-17T08:08:44.099538
d612b81e-7013-4759-8e33-f6b8a849c607,ACC882441,TRANSFER,BRANCH,7764.12,EUR,FAILED,2026-08-22T23:40:46.241440
e93ec673-3ed1-4d79-9337-7b17ef250a42,ACC262711,DEPOSIT,POS,45262.85,EUR,FAILED,2026-09-09T22:58:55.184653
a4a20037-3760-4883-915d-4c4e9d474442,ACC146228,DEPOSIT,BRANCH,37411.56,EUR,FAILED,2026-08-24T07:41:58.092481
5ad4e2b2-3554-4b3b-8b74-675251910f94,ACC584322,DEPOSIT,ATM,41799.62,EUR,REVERSED,2026-08-21T11:55:41.219198
68ce848d-c743-4cc3-a7d4-6f2b871fe002,ACC343048,TRANSFER,ATM,17326.6,EUR,FAILED,2026-08-26T22:15:37.213494
afb18e74-a7fc-4b01-9595-ff1e57f418a5,ACC564289,PAYMENT,BRANCH,6815.64,EUR,FAILED,2026-08-20T06:16:23.199883
ae834cba-7d02-4cdd-ab1f-2ae7d277e836,ACC904599,PAYMENT,ONLINE,34477.74,EUR,PENDING,2026-09-11T22:08:18.281279
410d74a6-497c-47a9-a5d3-ec191869d42e,ACC364783,WITHDRAWAL,MOBILE,34572.38,EUR,PENDING,2026-08-23T01:45:25.274851
b809d709-a3d0-4f9f-874e-9f6d6f5531e5,ACC332931,DEPOSIT,MOBILE,46368.51,EUR,FAILED,2026-09-13T16:28:16.220985
186056ec-9ea4-4104-8085-a80de699f2b7,,PAYMENT,ATM,18917.62,EUR,REVERSED,2026-08-30T13:52:01.182108
eee67031-bf52-4bc0-bdc6-93b67958094c,ACC870040,PAYMENT,MOBILE,26765.16,EUR,PENDING,2026-08-31T15:27:42.268989
02e4c90d-95c6-4d60-930a-3ea1862566e3,ACC472021,TRANSFER,BRANCH,47799.59,EUR,COMPLETED,2026-09-01T14:54:39.263610
65bbb01f-70d6-4d8f-81b1-ae20f747fde3,ACC709145,WITHDRAWAL,ONLINE,24502.13,EUR,COMPLETED,2026-08-31T13:54:30.289989
3ba952e1-5160-40f7-975a-21a807e504c2,ACC308604,DEPOSIT,ONLINE,46862.53,EUR,COMPLETED,2026-09-05T22:34:01.287259
21ab5125-7c65-400f-b6b1-c81264f00889,ACC350795,TRANSFER,BRANCH,9816.23,EUR,FAILED,2026-09-08T16:44:26.184096
3c2dc86c-0756-4ace-b53e-bd7fc3cb2f1a,ACC619424,PAYMENT,MOBILE,31835.26,EUR,REVERSED,2026-09-07T09:10:26.218042
29425031-d5f8-4b0d-b178-17525f99214e,ACC959243,DEPOSIT,BRANCH,6762.9,EUR,FAILED,2026-08-20T20:19:55.177354
7220a569-fa40-4faa-acb2-82bac2941ab3,ACC283364,WITHDRAWAL,POS,2992.98,EUR,COMPLETED,2026-08-16T16:22:08.272667
bbc869bf-edde-456f-b086-f902cd235a44,ACC783072,TRANSFER,BRANCH,-1880.26,EUR,PENDING,2026-09-09T00:21:18.288047
b9dd1867-66a6-4224-b533-b07c15ebfb85,ACC816269,TRANSFER,BRANCH,19665.94,EUR,COMPLETED,2026-08-28T02:22:23.152213
c5474eec-398d-4ddb-a5dc-91ce6160ad3e,ACC628790,TRANSFER,ONLINE,29307.99,EUR,PENDING,2026-08-25T20:00:39.136443
21dc2bb3-a2de-49b1-992e-1e09cf8ca2f0,ACC559451,PAYMENT,ATM,10430.46,EUR,PENDING,2026-09-13T05:58:17.282909
599d3e92-4dc2-45dd-a961-a65d385f946a,ACC917850,DEPOSIT,ATM,32885.37,EUR,PENDING,2026-08-22T16:30:03.216038
31b2d199-460a-48a0-9d37-d7b47fba3e2e,ACC453536,DEPOSIT,MOBILE,730.09,EUR,COMPLETED,2026-09-06T10:22:13.150039
b28cf506-c630-4225-b941-34a0e46bcf86,ACC283601,PAYMENT,ATM,-334.5,EUR,PENDING,2026-08-26T18:11:26.120292
46ac95a5-9a0b-47a2-be08-4516b26cb918,ACC994028,DEPOSIT,POS,46754.6,EUR,PENDING,2026-09-15T09:17:46.198709
f368a294-5825-4f44-96e6-00704404e766,ACC769321,WITHDRAWAL,POS,29449.63,EUR,FAILED,2026-09-04T00:23:08.185790
0ff4aa48-9568-4778-b1cd-8f90351c9c7e,ACC664325,TRANSFER,ATM,23019.21,EUR,REVERSED,2026-09-09T13:12:21.144507
c7dfa1ee-b235-43ef-972f-d1e29ba30b42,ACC267545,DEPOSIT,POS,29178.99,EUR,COMPLETED,2026-09-06T01:19:05.143033
aa6bcfa0-19a7-4bf4-ab13-f31538714396,ACC906195,DEPOSIT,ATM,11351.55,EUR,FAILED,2026-08-27T02:51:40.245115
3870144a-a00a-490a-a186-840ba68472ae,ACC413708,DEPOSIT,BRANCH,22442.04,EUR,REVERSED,2026-08-20T04:37:27.206052
5fba5f43-6d44-4107-9b0f-cb7a485f4b9f,ACC309768,DEPOSIT,ATM,15431.39,EUR,FAILED,2026-08-23T04:14:54.227443
e4c26d15-bd71-4d8d-9bc7-a0dfd32ea091,ACC619342,WITHDRAWAL,MOBILE,21681.75,EUR,REVERSED,2026-08-17T07:08:12.255742
0f5634c6-2558-46aa-8141-5b27be0cebbd,ACC710434,WITHDRAWAL,ONLINE,9093.41,EUR,FAILED,2026-08-20T22:31:13.101341
8dde85de-41d8-4493-9827-ee1202323bc0,ACC112537,DEPOSIT,ONLINE,2189.34,EUR,REVERSED,2026-09-03T13:08:01.098368
b386e7ea-c6f2-4296-8ad7-743b44f672e9,ACC532060,WITHDRAWAL,MOBILE,2165.73,EUR,COMPLETED,2026-09-10T13:56:41.147040
b2f6dd3f-c188-4d05-9f29-85ff812362e5,ACC871520,PAYMENT,POS,36556.01,EUR,PENDING,2026-09-04T06:20:37.236646
75b2b52d-3779-4a67-860d-4095d5a1044e,ACC462540,DEPOSIT,ATM,6423.17,EUR,FAILED,2026-08-27T06:46:17.160039
cf198a06-9e27-41a7-b349-9e845b33be3b,ACC667735,DEPOSIT,ATM,23538.88,EUR,COMPLETED,2026-08-30T17:12:23.164393
3e111e2e-7942-470b-ae8d-a2b78477121e,ACC389833,WITHDRAWAL,MOBILE,10081.49,EUR,PENDING,2026-09-13T03:22:27.287290
1f6dd301-6d03-4851-8c42-8a6a0cfa62a9,ACC151093,PAYMENT,ONLINE,15682.88,EUR,FAILED,2026-08-27T17:14:40.224692
2ab6abf2-1159-4bb9-ad80-0ad3a3cab420,ACC207160,TRANSFER,MOBILE,23883.99,EUR,REVERSED,2026-09-06T17:44:20.267918
fc710e3a-4019-4615-b69b-3796bde0dbe5,ACC167648,DEPOSIT,BRANCH,39109.65,EUR,COMPLETED,2026-09-04T11:46:45.127509
ca8335af-1e5a-46af-95cc-e669ff196cbb,ACC648400,PAYMENT,ONLINE,25827.29,EUR,COMPLETED,2026-08-20T05:04:26.285376
d77e84c1-04e5-4de8-acea-815110bb6ec8,ACC598928,WITHDRAWAL,BRANCH,12626.99,EUR,COMPLETED,2026-08-30T11:06:16.159988
2ed5b64d-76da-40e0-bc9a-a02ef11c9c78,ACC146159,PAYMENT,POS,30327.97,EUR,PENDING,2026-09-09T03:25:46.129914
82425d70-3a52-4a8a-a45e-f74d28018673,ACC157747,WITHDRAWAL,ATM,42465.84,EUR,REVERSED,2026-08-20T17:53:11.238438
c262ca04-0e5b-4939-9f18-4cd745eb3f0e,ACC739167,DEPOSIT,BRANCH,27544.55,EUR,FAILED,2026-08-25T12:15:43.268913
93700410-a7cf-4ab8-af63-9b7abd4cfa55,ACC557377,TRANSFER,BRANCH,20756.26,EUR,COMPLETED,2026-08-16T14:59:46.252943
bbcb88ff-b493-4a38-afb6-14afd0463ae1,ACC760000,DEPOSIT,ATM,-4127.11,EUR,COMPLETED,2026-08-19T01:36:35.211563
8efa2dbf-7a8c-4c2b-aeaa-1020c0e90388,ACC704312,WITHDRAWAL,MOBILE,5111.69,EUR,REVERSED,2026-09-02T07:15:18.180351
6bd556dd-d6fc-4b1b-a494-7c895ef69e3f,ACC864828,TRANSFER,MOBILE,26919.02,EUR,PENDING,2026-09-14T22:50:19.154772
3173dd9b-daa0-4007-bb33-61a88d369a62,ACC553606,PAYMENT,BRANCH,35764.78,EUR,FAILED,2026-08-31T08:12:52.210553
a4455538-cb4c-4fe5-b6fe-7511780bd8b5,ACC657196,PAYMENT,ATM,11960.89,EUR,PENDING,2026-09-08T04:21:59.195623
3bcc5587-a371-4091-af41-25e8a16bf919,ACC469722,DEPOSIT,POS,15181.02,EUR,COMPLETED,2026-08-27T06:18:55.262468
23bde713-9019-41f1-b27b-07b53441cff3,ACC302698,WITHDRAWAL,ATM,11810.11,EUR,COMPLETED,2026-08-18T16:25:18.133451
dbabfbb5-c070-450c-af6c-1c5b3fed4c00,ACC824252,DEPOSIT,POS,16672.38,EUR,COMPLETED,2026-08-24T15:37:29.235038
8064eb00-11de-435f-ba4c-dfd8c899a6d1,ACC756683,DEPOSIT,POS,23805.15,EUR,FAILED,2026-09-11T20:33:22.246131
a58b53e9-136f-4c90-938e-4fe4f468bd22,ACC408056,DEPOSIT,BRANCH,47542.69,EUR,COMPLETED,2026-09-10T19:21:36.224971
d55c814d-b4e1-491d-bef9-7c5ee8c79e40,ACC224980,PAYMENT,MOBILE,16796.94,EUR,REVERSED,2026-08-18T19:24:11.114572
1887bdad-8099-4d99-88d9-ff824263c001,ACC709644,DEPOSIT,ONLINE,44545.7,EUR,PENDING,2026-09-11T09:03:56.120352
6cce14de-303b-466d-a197-122f8687d3d0,ACC977887,PAYMENT,POS,25619.49,EUR,COMPLETED,2026-08-25T06:11:17.278402
8c2443f7-5cf3-47d1-bc9e-140251b94bf3,ACC459971,WITHDRAWAL,BRANCH,15082.13,EUR,REVERSED,2026-09-05T19:23:00.155331
ff178964-9596-4c6e-b743-3e4fa631eec3,ACC653476,DEPOSIT,BRANCH,32176.59,EUR,FAILED,2026-09-12T22:54:42.196195
7775d0dc-9516-4c1e-baa7-375035fbd8ba,ACC438572,DEPOSIT,MOBILE,-2897.76,EUR,REVERSED,2026-08-29T03:54:58.270807
3aca0d01-297a-4a68-b373-20f01827e052,ACC726682,DEPOSIT,ATM,15628.5,EUR,PENDING,2026-09-12T15:40:43.279703
bca41981-737e-4f67-8ac3-bde326256fe1,ACC994679,PAYMENT,ONLINE,48769.92,EUR,REVERSED,2026-09-10T17:31:15.205106
000f7932-cfbd-4832-98de-f26a1ae5e737,ACC289377,DEPOSIT,ONLINE,-2406.38,EUR,PENDING,2026-08-19T20:20:16.212678
985c3664-9536-4eac-afed-a6e4ea4c7e87,ACC829168,PAYMENT,ONLINE,39632.37,EUR,COMPLETED,2026-09-07T16:40:42.094731
b27e2b7d-90f2-416c-a947-6a371216d997,ACC393692,PAYMENT,ONLINE,34805.43,EUR,PENDING,2026-08-30T17:24:25.292696
e3924442-26dd-46b6-8bbd-5ff4dfd0d0ca,ACC474887,PAYMENT,BRANCH,47756.99,EUR,COMPLETED,2026-09-12T15:02:49.268522
eac6dec3-bc0c-47a0-a5f3-7b0c1a86cc12,ACC196524,PAYMENT,BRANCH,900.65,EUR,FAILED,2026-08-26T01:40:56.293784
a2e69bb5-71fd-4be3-a880-52501c146f6f,ACC297509,WITHDRAWAL,POS,37101.09,EUR,COMPLETED,2026-09-14T14:31:57.099083
e1ab0c31-b141-4818-bc5d-e18969c9e96d,ACC327697,WITHDRAWAL,BRANCH,20265.35,EUR,FAILED,2026-08-29T20:56:02.161305
